@relation .a/eda_smooth_ml/eda_smooth_ml
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute EDA_label {LOW, NORM, HIGH}
@data
63.19780159,0.041483871,12.944,43.733,707.16,LOW
63.26556892,0.043548387,15.003,42.5692,2969.82,NORM
56.1578949,0.037792869,17.082,39.1336,4425.14,NORM
62.8461525,0.054903223,12.678,46.354,2473.12,NORM
60.60323791,0.058322582,16.1578,54.3556,5585.66,LOW
60.92307777,0.047870966,20.9888,34.8604,1859.78,LOW
57.57631546,0.051935482,20.9984,36.926,1662.68,LOW
63.28632495,0.039161289,16.3246,44.2062,1268.52,NORM
57.8421051,0.114774191,17.6242,35.5266,1301.6,LOW
59.64777298,0.079225807,19.1986,35.1164,9330.42,NORM
61.68375982,0.044068818,19.8788,32.643,1631.14,NORM
58.81578979,0.044541936,19.722,32.847,1260.62,NORM
60.08367081,0.046864514,20.6932,32.7168,3083.34,NORM
57.46356239,0.04516129,18.9034,33.4652,565.28,NORM
64.39926643,0.051290322,13.5508,49.1254,2525.2,NORM
55.33333435,0.047225807,16.5058,41.9792,15902.32,LOW
59.88461533,0.049987096,17.1866,40.7132,6038.16,NORM
61.11538391,0.049935484,17.8238,40.52,1700.54,NORM
61.72064819,0.092516129,18.7134,39.5404,5327.06,LOW
61.99981995,0.051354838,22.5658,35.586,4314.78,LOW
63.93955841,0.074580646,25.1374,30.176,7214.42,LOW
61.52564201,0.064774196,17.8478,31.1338,6541.14,NORM
56.42982559,0.059483868,17.1868,30.5474,2873.62,NORM
62.23433533,0.174451613,16.1818,32.3492,4696.36,NORM
