@relation .a/eda_smooth_ml/eda_smooth_ml
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute EDA_label {LOW, NORM, HIGH}
@data
59.21052628,0.048387096,18.4802,33.926,2774.32,NORM
60.9102562,0.038516129,18.1098,31.6256,827.02,LOW
64.19230728,0.05716129,12.8662,43.9808,549.5,LOW
54.2192983,0.048860214,12.001,50.8682,3822.84,NORM
61.21255226,0.04980645,13.5796,44.9756,4327.38,NORM
64.29761988,0.049870967,13.016,45.8178,2380.12,NORM
60.10503947,0.062688173,12.7654,46.7006,2829.48,NORM
60.36842016,0.042086021,12.509,47.1896,1708.42,NORM
55.26315765,0.055096774,16.4916,58.1686,32280.1,LOW
61.99999924,0.038709677,16.796,56.3412,2017.46,LOW
61.89136314,0.041548387,21.0746,34.4658,850.66,LOW
56.8148908,0.041870968,21.2038,34.048,2911.48,LOW
53.1875,0.105354838,17.629,34.9852,675.64,LOW
60.01394475,0.105204301,17.5484,36.5478,4809.9,LOW
64.59615555,0.045870967,20.031,32.9346,5388.58,NORM
62.28205109,0.043870969,20.555,32.0402,1254.32,NORM
57.02302589,0.044322581,21.27,30.5632,1140.78,NORM
67.25396729,0.048817203,23.064,29.1278,10810.98,LOW
66.04761963,0.044258065,19.1414,32.2662,1066.68,NORM
60.82051239,0.044258064,18.6942,33.729,494.32,NORM
62.00427386,0.040623655,13.2522,48.678,1202.28,NORM
59.66337624,0.046580644,17.344,41.4422,5391.68,NORM
61.00809708,0.050838708,17.3008,41.3216,9847.6,NORM
54.35526352,0.04704516,17.7196,40.74,9964.28,NORM
57.55263176,0.047483869,17.2676,42.7106,1930.74,NORM
66.25238342,0.047677419,22.5562,35.1488,5385.4,LOW
55.01923014,0.101118281,17.7578,29.8078,3338.76,NORM
63.07692184,0.090645157,18.271,29.4318,6146.96,NORM
64.59803581,0.059419355,16.1104,33.0306,5640.86,NORM
60.38731461,0.066903224,18.6088,28.8734,3168.48,NORM
