1460644478.000000,72.83,5.828598,0.000961,32.66,65.4761886596,0.0380645160,23.521,31.988,7036.3,0,681400.689897,247344.725598,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644479.000000,72.88,7.120091,0.001601,32.66,65.4761886596,0.0380645160,23.497,31.986,6933.8,0,681400.547623,247345.001626,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644480.000000,72.93,4.054946,0.001281,32.66,65.4761886596,0.0380645160,23.497,32.020,6476.5,0,681400.749779,247344.948805,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644481.000000,72.98,2.834946,0.001281,32.63,51.2500000000,0.0393548374,23.472,31.984,6547.5,0,681400.735920,247345.041276,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644482.000000,73.05,3.309515,0.000961,32.66,51.2500000000,0.0393548374,23.448,31.982,6862.8,0,681400.979144,247344.748102,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644483.000000,73.13,3.426358,0.001281,32.66,51.2500000000,0.0393548374,23.448,32.049,6799.7,0,681401.130952,247344.694591,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644484.000000,73.23,4.381686,0.001281,32.65,64.8717956542,0.0374193549,23.448,32.116,6776.1,0,681401.230630,247344.770088,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644485.000000,73.43,3.822565,0.001281,32.65,64.8717956542,0.0374193549,23.448,32.183,6918.0,0,681401.304626,247344.882297,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644486.000000,73.70,7.809537,0.000640,32.65,63.9743576049,0.0406451606,23.448,32.183,7036.3,0,681401.301064,247345.141697,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644487.000000,74.00,5.099897,0.000640,32.68,63.9743576049,0.0406451606,23.424,32.181,7059.9,0,681401.323694,247345.327329,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644488.000000,74.30,5.686858,0.000640,32.66,63.9743576049,0.0406451606,23.400,32.179,7036.3,0,681401.385611,247345.402308,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644489.000000,74.60,8.993654,0.001281,32.65,68.4523773193,0.0393548374,23.400,32.145,7288.5,0,681401.356875,247345.661362,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644490.000000,74.87,4.041514,0.000320,32.65,68.4523773193,0.0393548374,23.400,32.179,7454.1,0,681401.342253,247345.809418,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644491.000000,75.13,6.846003,0.000961,32.65,68.4523773193,0.0393548374,23.400,32.179,7351.6,0,681401.443713,247345.755215,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644492.000000,75.35,12.109529,0.000640,32.66,60.1282043457,0.0412903213,23.376,32.176,7398.9,0,681401.379505,247345.846994,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644493.000000,75.55,15.356786,0.000000,32.63,60.1282043457,0.0412903213,23.376,32.176,6996.8,0,681401.379760,247345.828465,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644494.000000,75.70,9.704498,0.000961,32.65,57.3684196472,0.0387096767,23.376,32.310,6981.1,0,681401.405443,247345.791754,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644495.000000,75.92,28.555943,0.001281,32.65,57.3684196472,0.0387096767,23.352,32.509,6989.0,0,681401.494315,247345.737378,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644496.000000,76.10,12.256844,0.001601,32.66,57.3684196472,0.0387096767,23.352,32.742,7004.7,0,681401.582170,247345.757117,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644497.000000,76.28,71.173195,0.000320,32.66,63.3333320617,0.0419354820,23.352,32.909,6799.7,0,681401.541101,247345.997470,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644498.000000,76.42,87.285210,0.000640,32.65,63.3333320617,0.0419354820,23.352,33.043,6989.0,0,681401.499778,247346.256352,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644499.000000,76.55,25.758465,0.000961,32.65,63.3333320617,0.0419354820,23.328,33.041,7067.8,0,681401.471805,247346.459821,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644500.000000,76.92,20.388626,0.000961,32.65,57.8947372436,0.0412903213,23.328,33.107,7067.8,0,681401.418404,247346.681473,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644501.000000,77.32,15.548265,0.001281,32.66,57.8947372436,0.0412903213,23.304,33.239,6996.8,0,681401.440780,247346.885633,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644502.000000,77.70,8.387268,0.000640,32.66,57.6315803527,0.0393548374,23.304,33.239,6941.7,0,681401.398439,247347.218629,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644503.000000,78.08,9.249283,0.000640,32.66,57.6315803527,0.0393548374,23.304,33.239,6957.4,7,681401.368940,247347.533270,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644504.000000,78.45,14.467980,0.001281,32.63,57.6315803527,0.0393548374,23.304,33.372,6933.8,7,681401.391824,247347.700373,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644505.000000,78.82,19.762161,0.000320,32.63,58.9473686218,0.0399999980,23.112,33.488,6910.1,7,681401.388516,247347.941245,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644506.000000,79.15,26.957310,0.002242,32.65,58.9473686218,0.0399999980,23.088,33.619,6925.9,7,681401.205174,247348.457626,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644507.000000,79.48,44.038456,0.001601,32.65,58.1578941345,0.0464516115,23.088,33.818,7004.7,7,681401.125072,247348.790103,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644508.000000,79.67,35.753735,0.001281,32.61,58.1578941345,0.0464516115,23.088,33.951,7044.1,7,681400.929398,247349.287783,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644509.000000,79.83,23.423870,0.000000,32.65,58.1578941345,0.0464516115,23.088,34.051,7004.7,7,681400.862900,247349.546319,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644510.000000,80.15,8.630033,0.001601,32.63,62.3076934814,0.0387096767,23.112,34.087,6981.1,7,681400.757625,247349.878451,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644511.000000,80.33,10.074553,0.000320,32.61,62.3076934814,0.0387096767,23.112,34.087,7004.7,7,681400.703969,247350.118631,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644512.000000,80.10,7.182139,0.001281,32.63,62.3076934814,0.0387096767,23.112,34.153,7075.7,7,681400.612807,247350.339765,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644513.000000,79.93,6.168142,0.001601,32.61,59.2105255126,0.0419354820,23.112,34.120,7107.2,7,681400.509566,247350.523668,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644514.000000,79.77,30.953201,0.001921,32.63,59.2105255126,0.0419354820,23.112,34.120,7154.5,7,681400.446377,247350.541332,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644515.000000,79.63,42.064457,0.002242,32.63,60.6410255432,0.0399999980,23.136,34.056,7201.8,7,681400.382933,247350.577525,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644516.000000,79.52,13.973681,0.002562,32.63,60.6410255432,0.0399999980,23.136,33.956,7178.2,7,681400.280710,247350.687314,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644517.000000,79.37,9.284622,0.003202,32.61,60.6410255432,0.0399999980,23.136,33.889,7178.2,7,681400.218030,247350.667921,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644518.000000,79.20,8.691078,0.005124,32.61,60.0000000000,0.0367741942,23.136,33.856,7217.6,7,681400.103474,247350.759008,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644519.000000,78.83,11.706491,0.002882,32.61,60.0000000000,0.0367741942,23.136,33.823,7091.4,7,681400.091905,247350.684721,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644520.000000,78.53,12.794516,0.001281,32.65,60.0000000000,0.0367741942,23.136,33.756,7115.1,7,681400.093177,247350.592078,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644521.000000,78.45,14.696551,0.002242,32.63,68.9285736083,0.0380645160,23.136,33.756,7154.5,7,681400.081608,247350.517791,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644522.000000,78.33,9.372910,0.001601,32.63,68.9285736083,0.0380645160,23.136,33.756,7146.6,7,681400.080845,247350.573377,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644523.000000,78.27,9.935400,0.002562,32.61,59.2105255126,0.0399999980,23.136,33.856,7123.0,7,681400.081608,247350.517791,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644524.000000,78.40,5.604525,0.001921,32.63,59.2105255126,0.0399999980,23.136,33.956,7201.8,7,681400.095467,247350.425321,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644525.000000,78.53,8.343680,0.002562,32.63,59.2105255126,0.0399999980,23.112,34.020,7532.9,7,681400.148105,247350.259255,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644526.000000,78.62,10.304275,0.001601,32.63,65.7142868041,0.0425806474,23.112,34.087,11332.9,7,681400.049444,247350.109643,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644527.000000,78.70,4.655566,0.001601,32.61,65.7142868041,0.0425806474,23.112,34.186,11813.8,7,681399.873735,247350.070166,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644528.000000,78.78,4.849645,0.002242,32.61,65.7142868041,0.0425806474,23.112,34.220,11498.5,7,681399.731715,247350.327665,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644529.000000,78.72,5.657561,0.002882,32.63,67.1428604125,0.0393548374,23.112,34.220,6200.6,7,681399.551426,247350.621703,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644530.000000,78.67,4.772482,0.002562,32.63,67.1428604125,0.0393548374,23.112,34.253,7059.9,7,681399.583845,247351.011322,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644531.000000,78.67,4.316929,0.002242,32.63,51.2500000000,0.0387096767,23.112,34.253,7233.3,7,681399.453904,247351.306051,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644532.000000,78.67,8.127926,0.001601,32.61,51.2500000000,0.0387096767,23.088,34.251,6429.2,7,681399.237635,247351.469870,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644533.000000,78.67,4.069100,0.002242,32.61,51.2500000000,0.0387096767,23.088,34.284,6224.2,7,681398.905793,247351.798891,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1460644534.000000,78.62,3.468313,0.002562,32.61,72.8888854980,0.0387096767,23.088,34.284,4497.7,7,681398.404977,247352.514765,0,1,-1.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
