1461249294.000000,82.62,14.622434,0.241735,35.11,57.1052627563,0.0729032278,25.963,29.600,8337.1,0,681403.647686,247349.362178,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249295.000000,82.82,17.098227,0.242375,35.09,57.1052627563,0.0729032278,25.987,29.568,8289.8,0,681403.532367,247349.508851,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249296.000000,83.07,22.742380,0.242375,35.11,68.9285736083,0.0509677410,26.012,29.570,7462.0,0,681403.060286,247349.965670,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249297.000000,83.33,29.306997,0.229888,35.11,68.9285736083,0.0509677410,26.036,29.504,6058.7,0,681402.444406,247350.809688,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249298.000000,83.62,18.039677,0.248459,35.11,68.9285736083,0.0509677410,26.036,29.504,4844.6,0,681401.929221,247351.655090,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249299.000000,83.90,15.132264,0.250700,35.11,66.6666641235,0.0799999952,26.061,29.472,3756.6,0,681401.212899,247352.479197,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249300.000000,84.20,14.444016,0.254221,35.11,66.6666641235,0.0799999952,26.061,29.405,2834.2,0,681400.345787,247353.282701,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249301.000000,84.52,8.637178,0.252941,35.13,63.3333320617,0.0496774196,26.036,29.369,2148.3,0,681399.642307,247354.088453,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249302.000000,84.82,13.995858,0.252621,35.13,63.3333320617,0.0496774196,26.036,29.301,1809.3,0,681398.893567,247354.522941,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249303.000000,85.13,9.554539,0.252941,35.13,63.3333320617,0.0496774196,26.012,29.231,1699.0,0,681398.279214,247355.255788,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249304.000000,85.45,6.363593,0.251981,35.13,61.2820510864,0.0496774196,26.036,29.199,1659.5,0,681397.573190,247356.246826,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249305.000000,85.82,14.175203,0.251980,35.13,61.2820510864,0.0496774196,26.061,29.235,1462.4,0,681396.919041,247357.127384,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249306.000000,86.20,13.509029,0.251661,35.15,61.2820510864,0.0496774196,26.061,29.269,1391.5,0,681396.289303,247358.063873,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249307.000000,86.67,22.079395,0.251340,35.13,62.1794891357,0.0483870935,26.085,29.305,1320.5,0,681395.822433,247359.058196,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249308.000000,87.07,18.340818,0.252621,35.11,62.1794891357,0.0483870935,26.109,29.273,1367.8,0,681395.097850,247359.567144,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249309.000000,87.45,13.248593,0.254221,35.15,62.8205108642,0.0574193525,26.109,29.239,1375.7,0,681394.639751,247360.839569,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249310.000000,87.87,32.310574,0.251981,35.13,62.8205108642,0.0574193525,26.109,29.171,1202.3,0,681394.072695,247361.795451,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
1461249311.000000,88.32,7.820214,0.251981,35.15,62.8205108642,0.0574193525,26.109,29.103,1233.8,0,681393.727879,247363.069431,0,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0
