@relation esum_filtered_keel_nom
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute Area real [1274.667603, 36208.28889]
@attribute Perimeter real [205.8863296, 2834.509892]
@attribute Occlusivity real [84.20423509, 2375.982044]
@attribute Compactness real [0.022584873, 0.402656985]
@attribute EDA_label {AROSAL, NORM}
@inputs Sound, Dust, TempEN, RH, Light, Area, Perimeter, Occlusivity, Compactness
@outputs EDA_label
@data
55.73026326, 0.039870967, 19.4936, 32.0988, 2080.54, 2777.109253, 406.9191399, 217.3479957, 0.210759225, NORM
57.33333333, 0.059612903, 18.3852, 33.8512, 2745.88, 2062.058716, 431.1079793, 252.8914476, 0.139424395, NORM
57.34210612, 0.048645161, 18.3474, 33.8544, 2348.56, 2118.109177, 429.1978464, 254.7048409, 0.144491779, NORM
61.1623937, 0.041333333, 14.4188, 42.0202, 1405.7, 5315.946228, 696.6753215, 475.4245799, 0.137635223, NORM
59.68826027, 0.052451611, 14.1124, 43.2422, 1388.34, 5391.870239, 733.6308862, 486.236393, 0.125890826, NORM
57.62753143, 0.042129032, 14.05, 44.343, 1412.0, 9591.529037, 1684.06532, 983.3388583, 0.042499111, NORM
68.13095169, 0.125612906, 14.1556, 45.5346, 1419.88, 10653.80118, 1686.091908, 976.0412903, 0.047092524, NORM
57.81511574, 0.038580645, 14.697, 43.4124, 2064.76, 13236.00783, 1693.257577, 1019.931389, 0.058012399, NORM
56.40232849, 0.045419356, 14.6922, 43.0078, 2023.76, 13236.00783, 1693.257577, 1019.931389, 0.058012399, NORM
57.5, 0.061032258, 14.457, 41.879, 1815.64, 5419.163544, 777.1735835, 569.660546, 0.112747277, NORM
57.26315842, 0.039548388, 14.29, 43.4278, 1240.1, 8780.663574, 1053.738199, 824.8364676, 0.099373767, NORM
59.21862361, 0.05492473, 14.146, 43.2848, 3132.24, 8650.410263, 1059.449695, 800.9415447, 0.096846937, NORM
57.15789566, 0.037419355, 14.1076, 43.2294, 2211.38, 8755.084915, 1074.49868, 821.3389178, 0.095292441, NORM
60.82051147, 0.084645158, 13.8484, 44.2808, 1758.86, 21785.71443, 2714.20822, 1940.556384, 0.037161681, NORM
61.56140442, 0.046709677, 13.502, 44.7154, 2586.68, 19865.82089, 2712.86113, 1649.916699, 0.033920423, NORM
58.16734161, 0.042967741, 13.512, 44.4852, 2301.24, 12091.94945, 1714.43857, 1251.344639, 0.051696642, NORM
61.08205093, 0.056903225, 13.4298, 44.7316, 1962.28, 5994.397171, 830.1933371, 613.9162175, 0.109294144, NORM
60.08322067, 0.04864516, 13.2042, 45.4044, 1621.68, 5866.321075, 806.8020082, 616.9755003, 0.113250923, NORM
61.83333359, 0.040903224, 13.209, 45.1924, 1754.14, 5973.195435, 1049.089269, 779.1365618, 0.06820115, NORM
56.12820511, 0.041354839, 12.7366, 46.324, 2416.36, 1654.911255, 438.8496859, 156.8501489, 0.107982404, NORM
58.92555097, 0.044537635, 12.751, 46.2762, 2993.48, 1387.820175, 236.2008809, 120.4230331, 0.312593566, AROSAL
63.93131816, 0.040967741, 12.8134, 46.1104, 3662.0, 8055.48732, 1780.554756, 1079.182648, 0.031929419, NORM
65.20879211, 0.045956989, 12.9488, 45.8968, 2641.86, 9078.460266, 1034.706327, 822.6372752, 0.10655844, NORM
64.43131905, 0.07064516, 13.0016, 45.797, 3207.9, 9447.332275, 1044.647468, 706.0284778, 0.108787637, NORM
65.32142944, 0.052709677, 13.1514, 45.7164, 3073.9, 9858.853302, 1050.883095, 798.8614922, 0.112183105, NORM
59.68151194, 0.0472, 13.0112, 46.228, 1653.2, 3850.819031, 488.9431769, 311.3516696, 0.202416632, NORM
57.94736938, 0.056258067, 12.944, 45.983, 2304.42, 3850.819031, 488.9431769, 311.3516696, 0.202416632, NORM
61.62955627, 0.046064517, 12.881, 46.1622, 2499.96, 3850.819031, 488.9431769, 311.3516696, 0.202416632, NORM
58.38191579, 0.068795698, 12.8038, 46.4636, 2529.9, 4136.27388, 549.0942909, 342.4609036, 0.17239525, NORM
59.45951347, 0.037870968, 12.6832, 46.5974, 1971.72, 3707.205521, 459.7813127, 276.167446, 0.220370723, NORM
63.13675156, 0.071548385, 12.654, 46.4572, 1913.4, 2883.640381, 353.0781183, 163.2523057, 0.290676121, NORM
60.24693044, 0.048361289, 12.5868, 47.379, 1355.22, 4468.130707, 578.6943911, 347.9572928, 0.167662982, NORM
55.29824626, 0.042021504, 12.582, 47.2978, 1705.26, 4468.130707, 578.6943911, 347.9572928, 0.167662982, NORM
58.88933907, 0.057725805, 12.606, 47.4496, 2026.92, 4464.094498, 574.8837786, 358.4909925, 0.169739584, NORM
56.98245646, 0.051935482, 12.6204, 47.4824, 1599.62, 4507.358246, 606.2995828, 362.2916962, 0.15408395, NORM
59.86167221, 0.054709676, 12.6684, 46.9552, 636.22, 6353.474014, 1062.927138, 800.2617878, 0.070666589, NORM
62.9230751, 0.045096773, 12.678, 47.0618, 817.56, 9082.113083, 1036.312399, 826.765688, 0.10627115, NORM
62.92307549, 0.075419355, 19.4318, 29.3208, 546.32, 2875.740128, 418.7393443, 220.670666, 0.20609714, AROSAL
60.73144341, 0.050709675, 18.7944, 30.5192, 735.56, 2672.965866, 393.3427641, 221.0833502, 0.217100561, AROSAL
61.21862386, 0.043698923, 18.4044, 31.2748, 661.46, 3500.370682, 757.504976, 364.9415686, 0.076657195, AROSAL
60.93589821, 0.036903226, 18.195, 31.7194, 686.68, 1865.179535, 437.9570628, 250.3884327, 0.122198939, AROSAL
60.97435913, 0.075225806, 18.1616, 31.7496, 792.3, 2118.109177, 429.1978464, 254.7048409, 0.144491779, AROSAL
61.16666603, 0.059741935, 17.5102, 32.7258, 618.86, 4689.393539, 872.7215514, 467.4604531, 0.077370454, AROSAL
60.09514008, 0.047225806, 17.3392, 33.4518, 609.4, 3757.950974, 543.5904833, 323.96712, 0.159814906, AROSAL
52.1875, 0.05905376, 16.9198, 33.9308, 669.32, 3846.023849, 356.6492221, 178.9691705, 0.379961221, AROSAL
62.94780312, 0.0796129, 14.3514, 39.5962, 558.96, 6107.725174, 854.3554045, 642.0423734, 0.10515071, AROSAL
61.79487305, 0.03916129, 14.3562, 39.4946, 565.28, 6221.416183, 845.3615981, 652.953307, 0.109399185, AROSAL
63.55128136, 0.080645162, 14.1556, 39.849, 513.24, 5895.887115, 825.039217, 654.8882832, 0.10884534, AROSAL
61.25640945, 0.041290321, 13.9588, 40.8644, 525.88, 1615.315674, 265.2694879, 88.72415192, 0.288464699, NORM
