@relation esum_filtered_keel_nom
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute Area real [1274.667603, 36208.28889]
@attribute Perimeter real [205.8863296, 2834.509892]
@attribute Occlusivity real [84.20423509, 2375.982044]
@attribute Compactness real [0.022584873, 0.402656985]
@attribute EDA_label {AROSAL, NORM}
@data
57.01821899,0.05864516,20.3602,30.5192,2022.16,3357.720444,472.1600507,259.2200387,0.189267446,NORM
59.48583031,0.061548386,20.3836,30.7214,1563.36,3175.061584,453.3668625,230.9361102,0.194116508,NORM
62.06837438,0.05776344,20.031,31.0706,1487.66,3090.560501,441.979236,230.2761894,0.19881236,NORM
55.8026329,0.050129031,19.6506,31.6486,2085.24,2777.109253,406.9191399,217.3479957,0.210759225,AROSAL
59.18151207,0.046709677,19.1702,32.7182,2894.14,2600.044525,386.0026595,187.8193455,0.219285571,NORM
59.70040474,0.040838709,16.82,37.893,2645.0,3884.518173,378.1081907,199.847059,0.341440356,NORM
59.41430511,0.053935482,16.7012,37.8678,2728.58,3944.502914,370.5486504,195.976355,0.361003717,AROSAL
59.10728683,0.049419355,15.9484,38.8968,1435.64,9013.399063,1675.893605,845.2877782,0.040327897,NORM
60.64102554,0.039225806,14.6394,42.274,3785.02,5598.7061,767.0898087,487.2883081,0.119565286,NORM
60.83265839,0.068387098,14.6106,41.8964,3805.48,12642.98363,2042.955507,1125.884587,0.038066384,NORM
58.50000038,0.037096774,14.5722,42.5194,4001.0,4411.479263,571.1523032,380.210441,0.169937898,NORM
60.30634193,0.059161291,14.409,42.013,1309.5,7993.362518,1109.534424,680.5659086,0.081593923,NORM
57.05263176,0.05651613,14.2612,43.462,1230.68,8650.410263,1059.449695,800.9415447,0.096846937,NORM
59.00809822,0.052903224,14.194,43.4288,2280.78,8644.483566,1065.085671,800.2501603,0.095759051,NORM
56.16329257,0.078688169,14.1556,43.3612,3449.14,8650.410263,1059.449695,800.9415447,0.096846937,NORM
57.13157806,0.054322578,14.0836,43.2014,2354.88,8580.889771,1029.522064,805.1030405,0.101735113,NORM
60.6241581,0.060645162,13.8388,43.6008,3226.82,21484.71613,2715.384874,1969.477034,0.036616489,NORM
61.07692299,0.044903223,13.4682,44.6552,2006.4,6077.39389,834.5599789,626.7353843,0.109650885,NORM
61.70085335,0.062946235,13.3674,45.0184,1634.32,5994.397171,830.1933371,613.9162175,0.109294144,NORM
60.58412018,0.06348387,13.2282,45.2264,1627.98,16088.91257,1770.155523,997.9111217,0.064522874,NORM
61.5897438,0.059483869,13.2186,45.1,1646.92,15257.61072,2148.204367,1206.308293,0.041547529,NORM
63.99672165,0.060258063,13.0978,45.3166,1602.76,1570.02037,260.8942064,84.20423509,0.289858661,NORM
61.6093118,0.042989246,12.8424,45.8274,1602.78,1360.763977,247.8417334,96.7285599,0.278383693,NORM
57.84210548,0.082451612,12.703,46.3074,2277.62,1654.911255,438.8496859,156.8501489,0.107982404,NORM
57.18421097,0.076129033,12.7606,46.5884,2381.66,1555.561615,287.441319,167.7034771,0.236591255,NORM
56.10526466,0.048193548,12.7702,46.2042,1836.14,1598.458481,269.6503028,149.367234,0.276254525,NORM
60.07354813,0.109419354,12.7462,46.3504,2818.44,1327.761505,208.895056,113.3295656,0.382361022,NORM
60.85641006,0.048774192,12.8374,46.3562,3781.86,8055.48732,1780.554756,1079.182648,0.031929419,NORM
64.19658152,0.074967738,12.9344,45.9818,2733.32,9204.011215,1112.960938,886.8501018,0.093374257,NORM
63.79487419,0.037741935,12.992,45.7896,2793.2,9118.392258,1037.061032,826.0110349,0.106541671,NORM
54.86074511,0.063419357,13.1024,45.8474,3709.32,9524.54039,1048.092115,691.1927343,0.108956962,NORM
64.26800995,0.038967743,13.064,46.31,2788.5,4334.779327,544.9933154,328.0388132,0.183397963,NORM
