@relation esum_filtered_keel_nom
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute Area real [1274.667603, 36208.28889]
@attribute Perimeter real [205.8863296, 2834.509892]
@attribute Occlusivity real [84.20423509, 2375.982044]
@attribute Compactness real [0.022584873, 0.402656985]
@attribute EDA_label {AROSAL, NORM}
@data
53.73026352,0.057999999,19.27,32.2772,2449.48,2777.109253,406.9191399,217.3479957,0.210759225,AROSAL
59.49325333,0.086387095,19.0176,32.9554,2457.36,2518.086533,386.9763452,186.5930517,0.211305926,NORM
60.41754395,0.044967742,16.7678,38.0428,2529.92,3796.511719,359.2821896,200.3579607,0.369592569,NORM
62.42307739,0.077316127,16.5062,38.0798,2269.72,3391.124741,429.2304026,255.5893533,0.231298426,NORM
57.47368495,0.042193547,14.5434,42.0982,4442.5,6330.478516,986.1318297,729.5622865,0.08180436,NORM
56.64035174,0.039053763,14.5626,42.3284,4057.74,4665.545868,601.7004561,397.5212335,0.161939072,NORM
58.62753143,0.082838708,14.4042,42.3226,1404.1,7925.186264,1054.988342,637.5719884,0.089479597,NORM
56.78947474,0.060774192,12.7558,46.1466,2756.96,1470.820267,246.2970734,127.1996793,0.304684925,NORM
60.52991333,0.088172043,12.7318,46.4172,2755.38,1300.803024,224.1092199,116.9474031,0.325463248,NORM
61.76113205,0.047096774,12.7606,46.3332,2854.7,1345.910065,205.8863296,111.4983611,0.39899815,NORM
63.76923027,0.055741937,12.799,46.1582,2859.44,8055.48732,1780.554756,1079.182648,0.031929419,NORM
66.42460225,0.058666666,13.1802,45.5764,2843.66,9021.681717,1055.73648,760.5045049,0.101715306,NORM
66.08608017,0.074193549,12.9488,46.096,2780.6,11673.16156,1467.096304,995.0679781,0.068152394,NORM
58.48583069,0.039741934,12.5772,46.888,1700.54,14826.49474,1695.690096,712.6120663,0.064797072,NORM
60.61538391,0.043290323,12.6156,46.8928,1804.6,10950.02054,1581.991381,481.3748679,0.054981498,NORM
60.54151962,0.08404301,12.5628,46.8552,3382.92,4718.566208,568.6947863,297.8493775,0.183341772,NORM
60.94062004,0.100451612,12.558,47.425,956.3,4900.049454,977.1444268,795.9872821,0.064490064,NORM
59.31578903,0.057290324,12.582,47.428,1446.66,4464.116821,583.2969106,384.2740673,0.164879273,NORM
