@relation .a/eda_raw_ml/eda_raw_ml
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute EDA_level {HIGH, NORM, LOW}
@data
61.71794853,0.038387097,14.1892,39.706,681.94,LOW
62.0470089,0.053569893,14.9216,42.9016,2905.16,NORM
59.65722122,0.034774194,12.34,50.0698,2440.04,NORM
62.15384445,0.045548387,16.82,55.8212,3535.88,HIGH
59.36842092,0.053204302,16.654,53.539,2312.32,LOW
62.16666527,0.04296774,21.199,33.5912,1531.8,HIGH
53.25,0.11529032,17.8052,34.328,2370.64,LOW
62.69474996,0.043440862,19.4792,33.5184,8505.8,NORM
61.85641037,0.042709677,20.3602,32.07,1747.84,NORM
61.40688286,0.045225806,21.0032,30.0192,934.22,NORM
61.19230652,0.054774193,16.901,42.3878,17343.48,HIGH
57.98245595,0.044120431,17.6626,41.1186,2260.26,NORM
60.033962,0.051204299,23.1696,32.4858,2304.42,HIGH
62.78204994,0.047419356,23.1072,34.5246,7156.08,HIGH
59.87516937,0.055096773,24.6486,30.6882,2399.02,NORM
61.24786326,0.054365589,25.0208,30.8746,4191.8,LOW
59.35222677,0.07023656,16.3344,31.851,5962.5,NORM
