@relation .a/eda_raw_ml/eda_raw_ml
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute EDA_level {HIGH, NORM, LOW}
@data
61.62759399,0.039268818,14.3186,39.4394,442.28,HIGH
61.65384636,0.041741936,14.754,43.1034,4369.96,NORM
62.85897484,0.035935484,16.582,53.6878,5224.56,LOW
58.43184929,0.038258064,20.9888,36.0326,1680.02,HIGH
59.41781347,0.045591396,21.5902,34.1504,2570.88,HIGH
58.52631569,0.039419353,17.3726,41.9504,1173.92,NORM
58.85150414,0.138580646,17.7624,36.0092,5705.48,LOW
60.03238932,0.045608602,23.4048,26.045,1322.1,NORM
59.5985157,0.043806453,20.6884,30.0798,1892.88,NORM
60.41604042,0.042258065,20.8266,30.7526,4259.58,NORM
55.50000038,0.04367742,18.6798,34.0298,481.74,NORM
61.5213679,0.049419354,18.5708,39.3764,6117.02,NORM
62.13675232,0.056602148,23.2272,34.7154,4638.0,HIGH
59.81443901,0.065677418,24.4696,31.306,1503.44,NORM
60.66987076,0.058580644,25.162,30.7922,4210.72,LOW
62.37606862,0.056602153,17.2298,30.3794,4518.18,NORM
60.57085152,0.09045161,22.7622,22.2606,1654.8,HIGH
61.81376648,0.083096774,18.4188,28.0704,3587.92,NORM
