@relation .a/eda_raw_ml/eda_raw_ml
@attribute Sound real [46.22267342, 79.2527832]
@attribute Dust real [0.02916129, 0.39787096]
@attribute TempEN real [10.521, 26.891]
@attribute RH real [17.24, 60.8856]
@attribute Light real [287.76, 32280.1]
@attribute EDA_level {HIGH, NORM, LOW}
@data
60.62415771,0.043677418,14.649,42.5662,3554.8,NORM
64.19658152,0.074967738,12.9344,45.9818,2733.32,NORM
60.65776016,0.049161291,12.534,46.9942,1814.06,NORM
63.85897522,0.073677421,12.8662,43.987,625.18,LOW
60.41655375,0.042580644,16.4822,55.4296,3810.2,LOW
60.955513,0.040903225,21.0934,34.382,1028.84,HIGH
56.37500162,0.041290322,21.056,35.216,1009.92,HIGH
61.41925189,0.065634407,21.2134,34.6504,1500.28,HIGH
49.65519524,0.037612902,14.0274,35.666,5972.72,LOW
58.32725945,0.041032258,16.4726,43.8316,1473.48,NORM
56.12280782,0.048817204,16.4868,46.4584,7942.9,NORM
58.39473724,0.134967743,17.1818,36.7514,1057.22,LOW
60.42375145,0.045290322,18.8942,34.201,1522.34,NORM
63.86950582,0.048279567,20.5502,33.0282,9767.2,NORM
61.85641037,0.042709677,20.3602,32.07,1747.84,NORM
63.14957352,0.159462366,20.5838,31.684,6637.34,NORM
65.18986575,0.047548387,22.968,29.3086,10959.2,HIGH
54.85197372,0.044722581,20.2362,30.8888,470.68,NORM
60.70512848,0.051290321,17.4534,40.5372,16983.96,HIGH
62.28205147,0.057032259,23.0784,33.6314,4981.74,HIGH
60.16599159,0.055096773,24.968,30.6952,1435.62,NORM
61.63919296,0.053698925,24.7548,31.3166,4431.46,LOW
59.41353531,0.099096774,17.0248,32.8458,2711.22,NORM
60.37944221,0.102086021,16.201,32.364,7383.1,NORM
55.55320511,0.062387098,22.4122,22.2586,1626.4,HIGH
62.3441288,0.072967743,21.786,24.1992,10027.32,NORM
