,participant,X,Y,Sound,Dust,TempEN,RH,Light,EDA_peaks,EDA_phase,EDA_label
27,10,681316.1519,247587.0215,55.25295162,0.071451612,14.0236,43.2273,4497.69,0,0.02834869,0
28,10,681323.4488,247581.8584,58.67986622,0.063,13.8088,44.1911,5376.715,0,0.031188466,0
29,10,681339.4045,247563.1005,60.0425108,0.053,13.5736,45.26105,4988.055,0,0.031188466,0
30,10,681355.1618,247545.9707,60.44163303,0.052193548,13.6684,45.28675,4910.385,0,0.029501313,0
31,10,681372.218,247531.4348,60.2634943,0.046129033,13.8196,44.32125,4568.635,1,0.104988825,1
32,10,681388.3766,247514.4218,58.97739582,0.054032257,13.8412,44.1905,4116.11,0,0.020118057,0
33,10,681403.7769,247497.6393,57.8277668,0.054354838,13.8652,44.4509,2663.14,8,0.303297281,1
34,10,681419.2685,247481.5438,57.81401787,0.081419354,13.8568,44.6585,2098.665,21,0.766844179,1
35,10,681436.1187,247481.1081,56.74177628,0.042032258,13.822,44.3986,2110.865,16,1.750154568,1
36,10,681453.0493,247469.332,56.4375,0.049741936,13.792,44.0275,2128.225,13,1.292064553,1
37,10,681464.9718,247461.0452,56.93041477,0.047032258,13.732,44.04225,3651.36,0,0.029775258,0
38,10,681467.1927,247463.4108,55.33059235,0.042193549,13.6528,44.8606,3786.57,0,0.037734072,0
39,10,681466.4297,247463.0482,60.63731499,0.057161289,13.618,44.9895,4850.1,0,0.03031656,0
40,10,681467.0666,247444.1912,61.42105312,0.052741934,13.5555,44.9051,3883.14,23,0.636391618,1
41,10,681479.9387,247428.1896,59.5924427,0.044612903,13.49825,45.06575,2732.51,4,0.067568378,1
42,10,681487.4878,247409.2795,61.29790764,0.041516129,13.4742,45.44585,2713.6,0,0.045992791,0
43,10,681506.9332,247395.9072,57.30967426,0.054193548,13.4958,44.9888,2877.18,0,0.028432324,0
44,10,681511.878,247386.042,54.44572392,0.040032258,13.4634,45.4444,2290.63,14,0.714212774,1
45,10,681512.3301,247388.8651,59.05959663,0.058774193,13.4226,45.3893,3539.03,19,0.873138628,1
46,10,681534.9356,247399.2945,58.90182247,0.045903225,13.4694,45.10445,3256.78,0,0.026030946,0
47,10,681534.0568,247373.4858,58.53571472,0.060064517,13.4214,45.24085,3858.705,0,0.02929095,0
48,10,681518.2764,247343.71,56.42885456,0.049193547,13.3998,45.0755,3292.265,0,0.023695713,0
49,10,681499.9638,247324.1107,59.76045914,0.042870968,13.3878,44.75965,3809.43,0,0.023940544,0
50,10,681489.5936,247311.0327,56.48355217,0.045741935,13.365,44.79435,4375.87,0,0.026661691,0
51,10,681490.845,247305.1752,55.87499943,0.068096774,13.365,45.2791,3822.43,0,0.026661691,0
52,10,681484.3447,247297.2282,57.75742283,0.041193548,13.3686,45.37645,3402.255,3,0.243156852,1
53,10,681467.7733,247285.5847,55.97203979,0.067,13.3422,45.0527,2938.675,20,0.830533099,1
54,10,681454.7093,247270.6351,58.34311752,0.05132258,13.2978,44.9784,2919.755,15,0.632038457,1
55,10,681446.239,247253.0429,59.46929817,0.045774193,13.13415,44.9084,3673.83,9,0.448096529,1
56,10,681434.5278,247224.843,63.408955,0.052354837,13.0796,45.1034,3770.005,15,0.591448877,1
57,10,681437.4708,247224.1421,62.77380943,0.051548388,13.0184,45.57965,2106.945,1,0.045229952,1
58,10,681428.8371,247224.8574,63.01590538,0.067451613,13.0076,45.8012,2420.715,2,0.065484932,1
59,10,681428.4178,247243.4672,59.43927116,0.041096774,13.016,45.85225,2905.96,25,1.997752658,1
60,10,681405.831,247255.2751,57.65890694,0.062387097,12.974,46.16115,1737.19,27,0.807437239,1
61,10,681407.5619,247259.5946,59.17003975,0.066000001,12.9596,46.42535,2400.99,8,0.19067077,1
62,10,681405.9932,247274.8212,62.32829704,0.075064515,12.9932,46.44065,2965.475,0,0.035157193,0
63,10,681388.7763,247288.1688,60.3569025,0.043903225,12.9968,46.021,2821.6,0,0.025983632,0
64,10,681373.1835,247302.4283,60.80870495,0.051774193,12.9968,46.07245,2899.645,1,0.084052346,1
65,10,681356.5503,247304.4424,59.1818491,0.05683871,13.0172,46.2992,2524.375,19,1.64241478,1
66,10,681333.3748,247296.0629,61.44500656,0.052935483,13.0256,45.84405,1645.35,20,1.345458344,1
67,10,681316.0936,247278.313,61.83931026,0.042483871,12.992,45.50935,1717.48,10,0.126647515,1
68,10,681300.3257,247260.38,57.27226734,0.045193548,12.9524,45.56045,2493.24,1,0.082915871,1
69,10,681298.8555,247262.0092,60.19361,0.044903225,12.89675,45.9306,2640.27,0,0.025522872,0
70,10,681297.1043,247264.8576,57.69939384,0.036709678,12.8785,46.1681,1994.58,6,0.41432094,1
71,10,681280.6693,247243.2277,61.4717556,0.046935484,12.8614,46.1753,1801.835,23,0.593840271,1
72,10,681265.15,247226.4287,62.16457043,0.069967742,12.7918,46.40455,1402.52,11,0.751296524,1
73,10,681243.558,247213.6236,61.01484528,0.066225806,12.7954,46.6594,1880.275,0,0.05588721,0
74,10,681235.5186,247201.2822,60.72908268,0.069387097,12.7366,46.64275,2980.445,3,0.381717137,1
75,10,681234.6161,247197.3225,59.03311157,0.065516128,12.7246,46.61955,3042.34,19,0.498573417,1
76,10,681238.7881,247187.7801,63.73946934,0.052967742,12.7318,46.61425,2191.295,13,0.498573417,1
77,10,681262.8834,247186.0533,60.40047207,0.057774192,12.7702,46.38,2398.635,0,0.040041381,0
78,10,681287.1736,247080.1234,57.35863762,0.060096773,12.68825,46.3867,2890.185,0,0.023531123,0
79,10,681294.3952,247097.9391,60.84731026,0.045677419,12.5347,46.96955,2915.41,0,0.02375613,0
80,10,681299.7223,247095.0655,62.74313164,0.06683871,12.51295,47.1977,2446.34,0,0.037379917,0
81,10,681323.7073,247123.4336,62.5448719,0.047516128,12.5436,47.2,1695.395,0,0.029504945,0
82,10,681338.9851,247194.547,59.82422409,0.050290322,12.5325,47.13355,1606.315,3,0.172727141,1
83,10,681355.5009,247221.293,62.49426441,0.051032257,12.5215,47.2854,1189.655,1,0.048415204,1
84,10,681387.7321,247191.8247,58.16666641,0.054870967,12.541,47.27235,884.955,1,0.063479053,1
85,10,681421.7472,247180.0792,59.42510147,0.044129033,12.43915,47.40755,1997.355,0,0.020649641,0
86,10,681423.2037,247199.6135,62.01130257,0.042096775,12.37885,47.78185,2072.25,0,0.084816411,0
87,10,681421.2086,247204.6268,61.67948761,0.101612902,12.419,47.6848,1107.665,5,0.391092044,1
88,10,681436.7271,247214.4334,62.26282101,0.057709677,12.437,47.6889,1147.48,12,1.42670856,1
0,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,0,0.038314098,0
1,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,0,0.02328084,0
2,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,0,0.019960849,0
3,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,6,0.090815292,1
4,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,1,0.087900137,1
5,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,0,0.087900137,0
6,11,,,58.98951797,0.048548387,16.479,33.99555,2298.72,1,0.09203954,1
7,11,681355.9538,247321.6955,61.65519619,0.057741935,17.1974,36.0754,2413.22,1,0.09203954,1
8,11,681358.9158,247356.828,56.89802685,0.04816129,16.4677,37.4854,2625.3,0,0.032863571,0
9,11,681375.4511,247376.6064,56.98676968,0.043225806,15.8706,39.4373,3381.345,0,0.035751534,0
10,11,681372.6541,247376.4012,61.28677425,0.059677418,15.9946,39.202,2883.49,0,0.035308233,0
11,11,681363.3343,247411.8919,58.73313045,0.055064516,15.85165,38.9813,2944.565,0,0.032099291,0
12,11,681352.0617,247428.7867,58.69736843,0.071225805,15.65365,39.06125,3070.34,0,0.051580088,0
13,11,681337.523,247436.9081,56.90625,0.044064516,15.35285,39.3461,3713.64,0,0.044885603,0
14,11,681310.9444,247467.3994,59.87955475,0.041419355,15.097,40.36875,3816.535,0,0.042658231,0
15,11,681307.9461,247495.0823,59.51315784,0.041580645,14.9992,40.5827,2870.09,0,0.023725473,0
16,11,681322.9934,247513.1908,60.14608688,0.043709678,14.71085,41.3517,2379.32,0,0.020125995,0
17,11,681302.2967,247526.0646,58.95546532,0.051806451,14.37685,42.75755,1927.97,0,0.040825477,0
18,11,681284.3924,247544.6291,59.76426544,0.041935484,14.2756,42.98565,2370.635,0,0.060015448,0
19,11,681269.6382,247547.3734,62.90280914,0.03932258,14.116,43.54065,2778.24,0,0.035459798,0
20,11,681279.0887,247648.6512,58.16919689,0.038225807,13.8232,44.3466,1573.195,0,0.02260646,0
21,11,681312.3374,247646.6796,57.93168049,0.059451614,13.6588,45.0321,1422.62,1,0.295021616,1
22,11,681320.6939,247610.1562,53.7796051,0.043774193,13.5469,45.29975,1946.49,4,0.295021616,1
23,11,681328.7099,247601.204,53.15625,0.038096775,13.3674,45.7229,3084.905,0,0.029614887,0
24,11,681335.665,247595.258,57.03922005,0.043258064,13.245,46.00235,4578.095,1,0.056008884,1
25,11,681340.1337,247573.2661,58.15831642,0.041096774,13.2798,45.7805,4384.155,0,0.045918156,0
26,11,681355.3927,247543.8242,58.035425,0.050419354,13.2522,45.8068,4495.31,0,0.030255851,0
27,11,681374.564,247528.3536,57.5718626,0.042000002,13.2029,45.74435,3623.765,0,0.04660176,0
28,11,681394.5313,247510.8554,57.39473763,0.03883871,13.0568,47.0544,2704.92,0,0.042417122,0
29,11,681410.8281,247488.3774,58.47975674,0.034774194,12.86875,47.1702,2006.815,0,0.015806578,0
30,11,681429.8765,247480.9668,59.09379234,0.050225806,12.88475,46.72525,2339.515,0,0.018800557,0
31,11,681448.0664,247469.1523,58.19736786,0.037580646,12.9104,46.24515,2435.285,0,0.023927003,0
32,11,681460.2671,247460.7767,54.79769764,0.034290323,12.7714,46.9701,3581.995,0,0.036631366,0
33,11,681461.7984,247461.1128,56.87904892,0.034774195,12.7534,46.66495,3979.335,0,0.019320462,0
34,11,681465.2501,247458.1951,60.53744984,0.039290323,12.7858,46.2232,3408.93,0,0.02502052,0
35,11,681470.6393,247443.462,62.68743992,0.038451612,12.799,46.06785,3479.48,0,0.015763796,0
36,11,681475.1975,247419.5812,59.41666698,0.050935485,12.781,46.36745,2450.28,0,0.014215094,0
37,11,681491.5383,247408.5939,62.3709753,0.03651613,12.781,46.1605,1860.185,0,0.040294725,0
38,11,681510.5364,247386.561,57.99291553,0.045580645,12.7426,45.87545,2026.51,0,0.023659597,0
39,11,681512.8306,247368.95,62.23259106,0.033806451,12.7051,46.1557,2350.94,0,0.033623517,0
40,11,681512.1555,247366.7724,62.79670372,0.047645161,12.6732,46.3503,2567.745,0,0.046949637,0
41,11,681521.0993,247351.7362,61.46828613,0.036580646,12.6396,46.7299,2784.545,0,0.027121023,0
42,11,681526.508,247331.9441,57.31207848,0.037258063,12.6036,46.95175,2448.29,0,0.02887072,0
43,11,681501.5066,247321.7783,55.95723724,0.041677419,12.5604,47.4387,3477.92,0,0.021748118,0
44,11,681491.5607,247309.8922,54.58717117,0.032580645,12.52525,47.5641,3361.25,0,0.0288017,0
45,11,681486.1901,247303.1098,58.35560093,0.039806451,12.51655,47.6049,3019.88,0,0.026632369,0
46,11,681464.463,247286.4473,58.06882572,0.057935484,12.52775,47.5086,2521.62,0,0.020884444,0
47,11,681449.1631,247261.0519,59.59143028,0.046290323,12.374,47.9864,2479.43,0,0.023413099,0
48,11,681438.4558,247236.7575,61.22941952,0.049322579,12.28945,48.79715,3818.49,0,0.045175182,0
49,11,681432.7284,247222.9465,58.90384617,0.039129033,12.3076,48.65955,2148.72,0,0.019220218,0
50,11,681431.2244,247219.7012,59.62145691,0.056483871,12.3378,48.29045,2065.55,0,0.085286108,0
51,11,681415.7875,247235.4268,61.53171387,0.048774194,12.413,47.66105,2320.195,5,0.162773767,1
52,11,681408.7786,247248.0065,57.74763908,0.038580645,12.3802,47.697,2675.75,5,0.162773767,1
53,11,681403.468,247237.7594,58.60053921,0.035000001,12.395,47.6895,2257.515,0,0.027210178,0
54,11,681399.0635,247253.2103,61.01653156,0.048354839,12.4286,47.5222,3667.125,0,0.036962199,0
55,11,681394.8207,247273.3891,61.20271721,0.072709676,12.40915,47.46265,3438.495,0,0.042896256,0
56,11,681376.7161,247294.5451,62.01135044,0.039032258,12.36665,47.72325,3378.585,0,0.017443483,0
57,11,681359.653,247293.9402,60.09547825,0.044483872,12.38525,47.6109,2426.22,0,0.031456795,0
58,11,681333.0269,247292.0552,60.06848831,0.038483871,12.3617,47.72715,3295.01,0,0.034817468,0
59,11,681327.0915,247280.5394,58.96862316,0.055258065,12.38875,47.4772,3893.39,0,0.069875531,0
60,11,681325.9321,247277.8734,62.75154133,0.051612904,12.4382,47.20465,3890.24,0,0.028607516,0
61,11,681303.3939,247264.3138,60.1391943,0.045258064,12.4442,46.81175,3302.9,0,0.015741735,0
62,11,681285.232,247236.4149,60.82658596,0.035870968,12.437,46.9471,2367.89,0,0.023435892,0
63,11,681266.8118,247226.4329,59.84918976,0.040741935,12.4382,46.96585,1795.515,0,0.026283909,0
64,11,681242.7778,247207.1637,62.00718174,0.034999999,12.40425,47.35055,3717.2,0,0.026543539,0
65,11,681236.2377,247191.9889,63.99773579,0.03364516,12.3184,47.7012,3043.525,0,0.015832436,0
66,11,681239.8636,247180.9565,64.86950607,0.040032258,12.39955,47.6207,1679.235,0,0.027788001,0
67,11,681265.9981,247181.0923,61.09716625,0.067483869,12.40675,47.2177,2936.31,0,0.033814281,0
68,11,681284.1915,247176.4122,60.33704472,0.038677419,12.38015,47.2686,4018.735,0,0.039592567,0
69,11,681286.0169,247166.3187,61.14203739,0.037838709,12.4202,46.82255,3475.155,0,0.026997967,0
70,11,681307.2139,247187.736,61.78542557,0.057032258,12.3973,46.4973,2468.405,0,0.0358478,0
71,11,681336.1456,247195.0454,62.10557728,0.042580644,12.37025,46.65365,2527.15,1,0.056617109,1
72,11,681358.4411,247198.7798,63.79120941,0.064258063,12.3838,46.47845,1567.68,1,0.054966475,1
73,11,681385.1507,247211.1182,63.8603487,0.047354838,12.3496,45.59615,1424.21,1,0.054966475,1
74,11,681412.935,247209.3686,63.12208424,0.032032258,12.2871,45.63825,3208.295,0,0.028496318,0
75,11,681417.8782,247205.1185,59.17172699,0.033806451,12.2346,45.90065,2640.255,0,0.018089444,0
76,11,681419.3517,247213.3299,62.10037079,0.04980645,12.1602,46.36925,1587.8,0,0.046847047,0
77,11,681428.0325,247226.6069,62.97852859,0.060129033,12.1614,46.5278,1516.435,0,0.046847047,0
0,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,20,1.453842395,1
1,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,4,0.042345525,1
2,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,3,0.031404203,1
3,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,17,0.163115861,1
4,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,20,0.318585281,1
5,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,21,1.77870447,1
6,13,681419.5337,247334.8288,60.63324184,0.048,14.428,57.67195,26458.13,9,0.243869096,1
7,13,681409.8468,247354.488,61.76556702,0.066677419,15.4782,60.08455,32280.1,2,0.259112059,1
8,13,681392.6706,247382.3098,60.07262096,0.047129031,15.792,59.1654,32280.1,18,5.349888949,1
9,13,681384.017,247386.3236,54.70559254,0.074096773,16.14965,58.7032,32280.1,18,4.509974934,1
10,13,681382.6696,247388.1768,58.61499863,0.053774193,16.5595,57.8489,31302.905,20,2.653057229,1
11,13,681375.1222,247397.8211,61.38697739,0.049032258,16.99865,55.86565,32280.1,22,3.345078221,1
12,13,681358.4396,247418.1257,60.96660004,0.078451611,17.3782,53.58975,31276.1,9,0.592664261,1
13,13,681345.0962,247440.9779,61.73076878,0.084774191,17.71725,53.5018,32280.1,12,0.127568873,1
14,13,681329.2073,247465.8524,61.16666698,0.046709677,18.10475,52.8889,32280.1,16,0.143308275,1
15,13,681311.9184,247488.1687,63.91804028,0.059935483,18.34715,49.48675,9361.585,16,0.643212432,1
16,13,681297.0094,247511.3703,64.3305481,0.040483871,18.04065,50.11125,9276.425,23,3.763266742,1
17,13,681287.5355,247536.6664,59.7983427,0.039838709,18.0225,51.7483,4026.625,22,3.274848863,1
18,13,681277.3439,247548.2018,55.94572372,0.044096773,17.899,51.51855,3529.175,21,4.036332045,1
19,13,681276.6253,247572.154,57.68927155,0.040709677,17.679,52.4732,3533.895,17,1.148043845,1
20,13,681278.7591,247584.5442,60.30258331,0.046935484,17.58025,52.93315,3239.825,4,0.174824928,1
21,13,681300.1243,247596.3456,60.4839735,0.043709677,17.39485,53.55245,3854.365,18,3.416738556,1
22,13,681314.2844,247579.0826,52.73684196,0.038967742,17.37485,54.0096,3690.78,19,0.627567001,1
23,13,681317.1484,247584.1256,52.98878212,0.038806451,17.3488,54.14395,3606.02,15,3.448795353,1
24,13,681320.3539,247586.3008,60.94669399,0.040806452,17.27465,53.9597,4145.67,11,0.113675135,1
25,13,681338.7116,247567.724,62.49358921,0.050741936,17.189,53.81545,7527.035,17,0.176900243,1
26,13,681356.4946,247547.0083,61.14878559,0.042129033,17.09025,54.75465,6202.94,19,0.355954849,1
27,13,681377.0734,247522.5504,60.04959507,0.043129032,17.0319,54.3512,5025.5,13,0.133963557,1
28,13,681397.3058,247501.331,60.59918976,0.037032258,16.9858,55.1403,4836.285,12,0.104157635,1
29,13,681418.5211,247480.051,62.14145946,0.052258065,16.9177,55.0478,3819.295,0,0.030811237,0
30,13,681437.8606,247475.2759,57.84075527,0.046,16.8752,55.3226,2495.21,3,0.231785625,1
31,13,681459.9483,247456.4914,57.58637047,0.038258065,16.8356,56.67135,2552.365,19,3.981235343,1
32,13,681470.7515,247461.8659,56.13579597,0.037032258,16.8236,58.14895,2572.47,9,0.572116034,1
33,13,681473.6434,247460.2934,61.29949913,0.051354839,16.844,56.51875,4207.555,17,0.069115277,1
34,13,681466.1152,247441.0462,61.10391312,0.044548386,16.8524,56.21865,4623.435,25,0.632077733,1
35,13,681475.8879,247420.647,61.41111774,0.043322581,16.90815,55.1794,4531.99,17,0.19124762,1
36,13,681482.8025,247403.9334,62.76785679,0.038096774,16.90105,55.55705,5569.485,13,0.081785582,1
37,13,681492.7953,247391.3392,62.13928986,0.044129033,16.832,56.28275,3255.995,23,0.221265182,1
38,13,681505.5401,247377.2818,56.56224689,0.037354839,16.8188,56.20955,3293.845,17,0.140050286,1
39,13,681502.8533,247378.5792,59.65823708,0.051064516,16.80325,55.9209,3318.285,17,0.287823611,1
40,13,681506.2664,247375.7351,60.29931793,0.058580644,16.7418,56.29365,3352.17,13,0.125133429,1
41,13,681527.2543,247341.7579,61.79805279,0.052580645,16.7891,56.3783,3203.57,3,0.045317272,1
42,13,681508.0693,247329.7632,61.86335983,0.049580645,16.749,56.7721,2255.555,0,0.030974277,0
43,13,681485.0748,247319.2174,55.886977,0.039290323,16.68675,55.70795,1610.66,11,0.102691417,1
44,13,681485.6454,247315.2593,53.05263176,0.044354838,16.6024,55.1787,1718.655,14,0.099568715,1
45,13,681486.2561,247315.7125,54.16675091,0.043032258,16.5521,55.3742,2004.055,18,0.195665066,1
46,13,681480.2665,247311.8311,62.10227432,0.047258065,16.40945,55.9561,5412.595,20,0.236025871,1
47,13,681459.885,247291.6104,63.57948761,0.044741935,16.2045,56.57405,3873.685,12,0.073895073,1
48,13,681446.3414,247272.1694,63.40384674,0.044935485,15.9483,56.2028,2526.35,11,0.143853395,1
49,13,681436.9177,247237.8297,60.14483414,0.048290322,16.05665,56.07665,4908.025,19,0.338826462,1
50,13,681433.6674,247229.7421,62.39854488,0.044,16.26175,55.93065,14138.74,10,0.170632304,1
51,13,681429.2146,247230.3667,63.86630096,0.04648387,16.5178,54.642,17352.97,22,0.835796861,1
52,13,681410.4894,247249.9388,59.36707191,0.039258064,16.67375,54.0417,2716.74,17,0.736470764,1
53,13,681402.0101,247248.5807,60.28508835,0.037032258,16.7154,53.59055,3180.71,14,0.287512095,1
54,13,681398.8261,247254.912,61.57692337,0.038967741,16.7154,53.49985,5065.715,23,0.801220779,1
55,13,681386.6899,247276.9097,62.1794878,0.050548387,16.6854,53.36975,3695.9,25,0.701781767,1
56,13,681374.0049,247303.1253,61.75090008,0.045935484,16.67025,53.57495,5721.245,14,0.701781767,1
57,13,681361.0625,247295.8128,66.29334583,0.056161291,16.6866,54.0039,3429.44,8,0.400141118,1
58,13,681339.1563,247281.1683,62.1794878,0.044387096,16.64145,54.1885,3866.19,20,6.022525422,1
59,13,681317.0334,247264.8716,60.29176235,0.046225807,16.5748,55.49035,2915.4,16,1.431417912,1
60,13,681317.7562,247268.1617,59.95707989,0.046741935,16.546,55.38695,3625.355,21,6.582239502,1
61,13,681313.7705,247266.8653,65.19514771,0.065064515,16.49415,55.7968,4142.13,18,1.462709318,1
62,13,681291.5888,247249.3448,64.37393913,0.04432258,16.4858,55.31255,7006.705,16,0.202813342,1
63,13,681271.9499,247224.4834,61.90309868,0.045258064,16.4858,54.9582,3539.01,13,0.186519902,1
64,13,681250.7574,247207.3287,63.45512791,0.038741935,16.42,54.718,2851.16,22,0.603546295,1
65,13,681239.2205,247192.975,61.50236111,0.042322581,16.3848,53.95235,2565.385,22,0.623799139,1
66,13,681241.7795,247195.4933,60.03441353,0.048032258,16.3536,54.09945,2497.95,16,0.543961153,1
67,13,681243.5529,247194.7022,62.41632881,0.036612904,16.25575,54.44335,4850.095,10,0.291509418,1
68,13,681255.807,247179.6924,63.85978394,0.063741936,16.1878,54.44105,5450.44,20,0.157309205,1
69,13,681283.261,247182.756,59.46693668,0.040935484,16.2772,54.52745,4828.01,23,0.598555055,1
70,13,681289.5268,247182.1191,58.80971661,0.040903226,16.394,54.1696,4712.115,19,1.460600743,1
71,13,681290.8974,247177.6532,63.397122,0.045419355,16.4882,53.9994,6616.455,31,0.550304949,1
72,13,681311.9427,247186.2627,64.40155697,0.037,16.5023,54.0153,6996.84,24,3.778558983,1
73,13,681335.383,247195.5724,66.38232574,0.039935484,16.4582,54.02125,5773.28,18,0.810077232,1
74,13,681359.3999,247206.8915,67.2815918,0.039387097,16.53675,53.9252,4833.525,9,6.65698719,1
75,13,681392.214,247205.5814,63.0700552,0.047387096,16.61785,53.7759,5293.16,18,8.096042306,1
76,13,681418.9995,247206.8944,58.24358959,0.051032257,16.788,53.93545,4876.495,21,7.409042195,1
77,13,681423.4368,247208.3082,63.10897408,0.047677418,16.9188,53.2891,4880.835,17,4.718054571,1
78,13,681426.278,247208.6067,65.23443317,0.048451612,16.945,52.57545,5446.49,20,0.734258751,1
79,13,681429.4238,247208.724,61.6950552,0.043387097,16.95345,52.7847,18821.315,19,0.169997253,1
80,13,681423.7844,247232.4974,64.27014599,0.052741936,17.1228,52.8687,6848.235,23,3.49623555,1
81,13,681403.3792,247246.0606,60.68825893,0.041129032,17.0988,52.5598,2609.92,16,5.580906447,1
0,14,681413.1244,247343.1729,59.34075546,0.131612903,16.743,47.61555,29899.395,0,0.002781531,0
1,14,681413.1244,247343.1729,59.34075546,0.131612903,16.743,47.61555,29899.395,0,0.003339921,0
2,14,681413.1244,247343.1729,59.34075546,0.131612903,16.743,47.61555,29899.395,0,0.004168206,0
3,14,681413.1244,247343.1729,59.34075546,0.131612903,16.743,47.61555,29899.395,0,0.004077301,0
4,14,681413.1244,247343.1729,59.34075546,0.131612903,16.743,47.61555,29899.395,0,0.004531238,0
5,14,681411.8205,247362.9473,63.13329468,0.123645161,18.0227,49.52655,30943.395,0,0.003433111,0
6,14,681389.0606,247387.5789,57.09472008,0.040258065,18.34735,47.66025,29231.015,0,0.004159404,0
7,14,681374.5131,247386.2487,61.12297516,0.093387098,18.786,46.8047,30856.28,0,0.003907923,0
8,14,681370.0702,247398.0853,63.36263695,0.135677423,19.27585,45.79645,32280.1,0,0.003838896,0
9,14,681353.7717,247423.4359,63.23031216,0.159741933,19.6887,45.2664,32280.1,0,0.004402981,0
10,14,681340.5866,247446.6795,63.10851669,0.117677419,20.11225,43.5439,32280.1,0,0.003457434,0
11,14,681326.7988,247472.565,64.79359112,0.08183871,20.43,43.3474,24043.13,0,0.002949797,0
12,14,681306.6876,247494.1384,63.22105179,0.06848387,20.60755,42.31155,14455.275,0,0.003767446,0
13,14,681297.5032,247520.3466,62.04607773,0.046806451,20.7136,42.73405,7750.91,0,0.003614724,0
14,14,681287.3602,247545.7818,60.85844383,0.093774192,20.7364,42.7302,4456.69,0,0.002966067,0
15,14,681278.2412,247565.3934,57.97537155,0.041129032,20.61225,41.97835,3990.37,0,0.003764564,0
16,14,681276.2152,247568.0898,57.34514198,0.038838709,20.4026,42.2994,4136.215,0,0.003764564,0
